"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00039191",7.84779550050972,-2.74989931112227,1.06439171185595,-2.58354070263038,0.00977919273563807,0.18775822693076,"MUSNIGT00047216","ISM1","ENSMPUG00000001461","isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]","isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]",-6.72670183424809,"DOWN"
"MUSNIGG00039223",22.7368044922794,-2.64564937060623,0.910285115882947,-2.9063963855325,0.00365617964874583,0.125429537679637,"MUSNIGT00047249","ANKRD5","NA","NA","NA",-6.25777319378413,"DOWN"
"MUSNIGG00039266",32.5040816827785,-2.79556427122265,0.957181494878234,-2.92062089183858,0.0034933463390178,0.125429537679637,"MUSNIGT00047297","CHGB","ENSMPUG00000006312","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]",-6.94302454286076,"DOWN"
"MUSNIGG00039271",3.51126677322469,-3.14238315094148,1.39560075258375,-2.25163474949681,0.0243453632104467,0.269126924217302,"MUSNIGT00047303","PROKR2","ENSMPUG00000006216","prokineticin receptor 2 [Source:HGNC Symbol;Acc:HGNC:15836]","prokineticin receptor 2 [Source:HGNC Symbol;Acc:HGNC:15836]",-8.82981463109173,"DOWN"
"MUSNIGG00039308",6.50779479368409,-4.21428919458757,1.06858261568632,-3.94381223568834,8.01964576031643e-05,0.0229456217518701,"MUSNIGT00047342","UBOX5","ENSMPUG00000008899","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]",-18.5621149570386,"DOWN"
"MUSNIGG00039364",6.76289700739757,-2.61794220176263,1.18249198448915,-2.21391961730178,0.0268343089937184,0.275945198616166,"MUSNIGT00047403","ZCCHC3","NA","NA","zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]",-6.13873844473081,"DOWN"
"MUSNIGG00039568",3.55838197471399,-2.6962168256565,1.01646895348147,-2.65253239306699,0.00798904617382666,0.172822970127445,"MUSNIGT00047667","PTPRT","ENSMPUG00000017694","protein tyrosine phosphatase receptor type T [Source:HGNC Symbol;Acc:HGNC:9682]","protein tyrosine phosphatase receptor type T [Source:HGNC Symbol;Acc:HGNC:9682]",-6.48100175918025,"DOWN"
"MUSNIGG00039653",4.20761954533612,-3.73563314081949,1.18286737171097,-3.15811664955814,0.00158792004118513,0.0887775066703961,"MUSNIGT00047770","NCOA5","ENSMPUG00000017607","nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]","nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]",-13.3210245345871,"DOWN"
"MUSNIGG00039772",10.106902742087,-2.2579782968051,1.11636294734947,-2.02262024386075,0.0431123154197172,0.333383628301279,"MUSNIGT00047910","TSHZ2","ENSMPUG00000020171","teashirt zinc finger homeobox 2 [Source:NCBI gene;Acc:101677128]","teashirt zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:13010]",-4.78320723034532,"DOWN"
"MUSNIGG00040213",10.9234478075944,-2.5194635902147,0.978438259454441,-2.57498474315539,0.0100244508356784,0.189723458617664,"MUSNIGT00048440","ACOT7","NA","NA","acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]",-5.73368874754466,"DOWN"
"MUSNIGG00040246",3.84381556787354,-4.35251845477738,2.1112555943784,-2.0615781747917,0.039247913693144,0.318668397346454,"MUSNIGT00048489","ERRFI1","NA","NA","ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]",-20.4286003158069,"DOWN"
"MUSNIGG00040329",3.62972781602104,-5.49545015787024,1.95786746852988,-2.80685503293881,0.00500277498890849,0.141602233811798,"MUSNIGT00048594","MTHFR","ENSMPUG00000016401","methylenetetrahydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:7436]","methylenetetrahydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:7436]",-45.1123381757327,"DOWN"
"MUSNIGG00040642",4.24385196366947,-2.51898402799885,1.2175005666235,-2.06897975824747,0.0385479862107831,0.315347861686447,"MUSNIGT00048989","THEMIS2","ENSMPUG00000015575","thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839]","thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839]",-5.7317831448705,"DOWN"
"MUSNIGG00040726",23.1539356782013,-2.71476370676397,0.866301380933873,-3.13374048167563,0.00172593427718958,0.0922368951643031,"MUSNIGT00049098","KPNA6","NA","NA","karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]",-6.56485755072987,"DOWN"
"MUSNIGG00040791",6.0554528687033,-1.46477884515407,0.721020599611793,-2.03153536243309,0.042200716088403,0.328949171560885,"MUSNIGT00049179","ZMYM6","NA","NA","zinc finger MYM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:13050]",-2.76021155364337,"DOWN"
"MUSNIGG00040798",12.543548748734,-1.68409155712037,0.682925049544405,-2.46599763509022,0.0136632236328041,0.219333068481713,"MUSNIGT00049189","ZMYM4","ENSMPUG00000014924","zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]","zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]",-3.21337990987218,"DOWN"
"MUSNIGG00040820",7.96492458545911,-1.62424127240996,0.763244639289347,-2.12807426190675,0.0333309269118116,0.302383832134669,"MUSNIGT00049218","THRAP3","ENSMPUG00000014809","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]","thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]",-3.08279994943703,"DOWN"
"MUSNIGG00040968",5.41408342227189,-5.71933888525417,1.71537590856766,-3.33416066804262,0.000855572220439339,0.0680130323547764,"MUSNIGT00049394","TIE1","ENSMPUG00000013763","tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]","tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]",-52.6856763706468,"DOWN"
"MUSNIGG00040976",4.39101928855468,-2.99989261623135,1.19921346008108,-2.50155015440582,0.0123650926932164,0.212518227424646,"MUSNIGT00049404","PTPRF","ENSMPUG00000013665","protein tyrosine phosphatase receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]","protein tyrosine phosphatase receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]",-7.99940456010859,"DOWN"
"MUSNIGG00041136",7.23110370981489,-2.9378177882723,1.13469259590302,-2.58908694643794,0.00962307935758734,0.186480709144641,"MUSNIGT00049598","SELRC1","NA","NA","NA",-7.66251391264123,"DOWN"
"MUSNIGG00041137",14.0764156453343,-2.05422988193943,0.981277217361207,-2.09342461599541,0.0363112669128312,0.306368889977271,"MUSNIGT00049599","ZYG11B","ENSMPUG00000006823","zyg-11 family member B, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:25820]","zyg-11 family member B, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:25820]",-4.15321881171755,"DOWN"
"MUSNIGG00041471",39.3647322775484,-1.99294173956916,0.755992024438984,-2.63619413319619,0.00838417491250445,0.177307072932268,"MUSNIGT00050022","SYDE2","ENSMPUG00000005531","synapse defective Rho GTPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:25841]","synapse defective Rho GTPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:25841]",-3.98047814017343,"DOWN"
"MUSNIGG00041474",5.12030290698205,-3.58557965311106,1.11146512566034,-3.22599384391912,0.00125536057120007,0.0833225881221501,"MUSNIGT00050026","BCL10","ENSMPUG00000005447","BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]","BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]",-12.0051344273862,"DOWN"
"MUSNIGG00041485",8.09750078493497,-1.60257842397259,0.678999732782357,-2.36020479331509,0.0182648488602119,0.244066551802392,"MUSNIGT00050040","CLCA1","ENSMPUG00000005181","chloride channel accessory 1 [Source:HGNC Symbol;Acc:HGNC:2015]","chloride channel accessory 1 [Source:HGNC Symbol;Acc:HGNC:2015]",-3.03685583745442,"DOWN"
"MUSNIGG00041838",27.2233624839612,-2.03745782527258,1.03761671609185,-1.96359387206733,0.0495772086174108,0.351412923045701,"MUSNIGT00050459","RBM15","ENSMPUG00000003822","RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]","RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]",-4.10521512484933,"DOWN"
"MUSNIGG00041843",9.02323678331286,-2.13523529968529,0.974441249832518,-2.19124067259291,0.0284343807585892,0.284394947167105,"MUSNIGT00050466","KCNA10","ENSMPUG00000019906","potassium voltage-gated channel subfamily A member 10 [Source:NCBI gene;Acc:101687486]","potassium voltage-gated channel subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:6219]",-4.39308769752289,"DOWN"
"MUSNIGG00042168",5.95611796394717,-3.1945337575741,1.21113572311021,-2.63763482210773,0.00834864315515024,0.177307072932268,"MUSNIGT00050864","PRR9","NA","NA","proline rich 9 [Source:HGNC Symbol;Acc:HGNC:32057]",-9.15483419657432,"DOWN"
"MUSNIGG00042379",190.883252313679,-3.21351595873351,0.868724410904881,-3.69912013337606,0.000216348184890171,0.0370756315841427,"MUSNIGT00051098","HIVEP1","ENSMPUG00000000674","HIVEP zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4920]","HIVEP zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4920]",-9.27608447772585,"DOWN"
"MUSNIGG00042746",11.7368233395734,-2.77650063025926,1.11082173566124,-2.49950153217562,0.0124368161311259,0.212518227424646,"MUSNIGT00051526","MDC1","ENSMPUG00000011708","mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]","mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]",-6.85188353908909,"DOWN"
"MUSNIGG00042747",15.2489747739711,-2.88832836217383,1.02599481706491,-2.81514907690914,0.00487546116465998,0.140694567475115,"MUSNIGT00051528","TUBB3","NA","NA","tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]",-7.40412043489415,"DOWN"
"MUSNIGG00042814",3.09128677217145,-3.98555452060703,1.69408431947072,-2.35263054784205,0.0186411449960803,0.247733686505286,"MUSNIGT00051608","ZBTB12","ENSMPUG00000018357","zinc finger and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:19066]","zinc finger and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:19066]",-15.8405938929735,"DOWN"
"MUSNIGG00042824",15.1332896243072,-4.60105717385704,1.02982943347149,-4.46778565878347,7.90334353886995e-06,0.0101741954894749,"MUSNIGT00051620","TNXB","ENSMPUG00000010312","tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]","tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]",-24.2692424945335,"DOWN"
"MUSNIGG00042909",6.61892358687082,-4.25854648012675,1.2191086513095,-3.49316402238016,0.000477333220812203,0.0539941578146641,"MUSNIGT00051725","SYNGAP1","ENSMPUG00000002431","synaptic Ras GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:11497]","synaptic Ras GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:11497]",-19.1403655766974,"DOWN"
"MUSNIGG00042948",5.88447073726077,-4.58880286599239,1.84296382319519,-2.48990392987567,0.0127777629208699,0.21505549774087,"MUSNIGT00051776","PPARD","ENSMPUG00000003549","peroxisome proliferator activated receptor delta [Source:HGNC Symbol;Acc:HGNC:9235]","peroxisome proliferator activated receptor delta [Source:HGNC Symbol;Acc:HGNC:9235]",-24.0639716271311,"DOWN"
"MUSNIGG00043083",85.9582349376677,-1.36723634739608,0.648525920624696,-2.10822158978485,0.0350118266315665,0.30416909694483,"MUSNIGT00051936","PHF3","ENSMPUG00000003131","PHD finger protein 3 [Source:HGNC Symbol;Acc:HGNC:8921]","PHD finger protein 3 [Source:HGNC Symbol;Acc:HGNC:8921]",-2.57975909193983,"DOWN"
"MUSNIGG00043147",41.2293162929454,-1.80999102306168,0.671579454648283,-2.69512566314228,0.00703620893561326,0.162972001251538,"MUSNIGT00052018","FAM83B","ENSMPUG00000002830","family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357]","family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357]",-3.50640106717846,"DOWN"
"MUSNIGG00043226",14.868086806329,-2.09058842062747,0.711688382061863,-2.937505337056,0.00330864476889779,0.125429537679637,"MUSNIGT00052105","MUT","NA","NA","NA",-4.25921754900728,"DOWN"
"MUSNIGG00043256",24.4210941447247,-1.75409385801781,0.790180102914277,-2.2198658907615,0.0264278725095933,0.275094761590604,"MUSNIGT00052136","GPR116","NA","NA","NA",-3.37314388190191,"DOWN"
"MUSNIGG00043318",6.57876799696295,-2.08378364251639,0.958934732956897,-2.1730192586632,0.0297788678346475,0.290687103417785,"MUSNIGT00052212","POLH","ENSMPUG00000012900","DNA polymerase eta [Source:HGNC Symbol;Acc:HGNC:9181]","DNA polymerase eta [Source:HGNC Symbol;Acc:HGNC:9181]",-4.23917534704968,"DOWN"
"MUSNIGG00043334",5.02631436843913,-3.81876873011241,1.50842731974077,-2.53162262452836,0.0113536110761128,0.20008682708048,"MUSNIGT00052234","TTBK1","ENSMPUG00000013048","tau tubulin kinase 1 [Source:NCBI gene;Acc:101672472]","tau tubulin kinase 1 [Source:HGNC Symbol;Acc:HGNC:19140]",-14.111199579102,"DOWN"
"MUSNIGG00043387",3.86214315938661,-2.38170383611378,1.12538536609664,-2.11634512751364,0.0343154652921359,0.302922728096096,"MUSNIGT00052303","TREML2","ENSMPUG00000013637","triggering receptor expressed on myeloid cells like 2 [Source:HGNC Symbol;Acc:HGNC:21092]","triggering receptor expressed on myeloid cells like 2 [Source:HGNC Symbol;Acc:HGNC:21092]",-5.21151864018171,"DOWN"
"MUSNIGG00043430",4.25882149901238,-4.53205664925282,1.91460631701105,-2.36709584053183,0.017928289460461,0.24168923575496,"MUSNIGT00052360","DNAH8","ENSMPUG00000013864","dynein axonemal heavy chain 8 [Source:NCBI gene;Acc:101682048]","dynein axonemal heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:2952]",-23.1358251524505,"DOWN"
"MUSNIGG00043446",6.56910785518613,-2.56225186054117,0.906324986884038,-2.82707847363918,0.00469748148425355,0.139674312864176,"MUSNIGT00052379","BTBD9","ENSMPUG00000013887","BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]","BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]",-5.90628863148224,"DOWN"
"MUSNIGG00043618",27.9941129328277,-1.6722726310572,0.769450868823415,-2.17333256587819,0.0297552961517013,0.290687103417785,"MUSNIGT00052578","THEMIS","ENSMPUG00000014616","thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]","thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]",-3.18716261734873,"DOWN"
"MUSNIGG00043685",4.14237608518255,-2.41387271473746,1.20288821302657,-2.00673070747276,0.0447783444917764,0.338727632360809,"MUSNIGT00052661","TCF21","ENSMPUG00000014798","transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]","transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]",-5.32902911313237,"DOWN"
"MUSNIGG00043705",13.3093448254058,-2.63475888588947,0.924216340452968,-2.85080318380666,0.00436089534745461,0.137736330974151,"MUSNIGT00052685","MYB","ENSMPUG00000014814","MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]","MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]",-6.21071293193096,"DOWN"
"MUSNIGG00043772",19.7362774159536,-2.26916848637864,0.724729528256452,-3.13105565304864,0.00174179149290006,0.0922368951643031,"MUSNIGT00052766","NMBR","ENSMPUG00000018037","neuromedin B receptor [Source:HGNC Symbol;Acc:HGNC:7843]","neuromedin B receptor [Source:HGNC Symbol;Acc:HGNC:7843]",-4.82045218775372,"DOWN"
"MUSNIGG00043820",11.8331519794954,-2.11484701992108,0.89267394171974,-2.36911476977453,0.0178307194053667,0.24168923575496,"MUSNIGT00052835","STXBP5","ENSMPUG00000018062","syntaxin binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19665]","syntaxin binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19665]",-4.33144086167985,"DOWN"
"MUSNIGG00043982",57.0327879903012,-1.42863205579249,0.686523680717049,-2.08096544361053,0.0374370691702189,0.312339458737469,"MUSNIGT00053031","ZNF292","ENSMPUG00000009584","zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]","zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]",-2.69191350675018,"DOWN"
"MUSNIGG00044096",4.17237487752067,-1.35219581018565,0.657203659501979,-2.05749890560611,0.0396382600837171,0.319825638979547,"MUSNIGT00053166","MMS22L","ENSMPUG00000001518","MMS22 like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:21475]","MMS22 like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:21475]",-2.55300402132489,"DOWN"
"MUSNIGG00044246",69.8714769836971,-1.55034093617199,0.692994171969828,-2.23716302225914,0.0252756871777291,0.275094761590604,"MUSNIGT00053355","REV3L","ENSMPUG00000010198","REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]","REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]",-2.92886345604007,"DOWN"
"MUSNIGG00044303",3.24575411900172,-2.01230233063949,1.00078007819027,-2.01073380105486,0.0443535817425788,0.336561344143375,"MUSNIGT00053419","FAM26E","NA","NA","NA",-4.03425514801953,"DOWN"
"MUSNIGG00044420",34.9345290514892,-2.8136346995897,0.938091376208233,-2.99931837233427,0.00270584398530687,0.113458837452868,"MUSNIGT00053571","FNDC1","ENSMPUG00000005104","fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]","fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]",-7.03053608130401,"DOWN"
